Latitude,Longitude,voyage_id
10.505583396923626,107.0262386071297,1
2.816562650591576,105.11019156695826,1
2.3435306816158166,104.8940087343092,1
2.0890416955626567,104.88421715256536,1
1.4821027000728786,104.53586443950547,1
1.2786496422253775,104.22064699286534,1
1.257072236467926,104.06297974263894,1
1.1432772416714794,103.75393160936467,1
1.2630600516696633,103.5447362016655,1
1.3355814441749105,103.5550626734118,1
10.501658715349404,107.02751946334693,1
9.222753071841778,106.70687535992448,1
7.93973287408319,106.38879588221886,1
6.658728512703137,106.06900872890986,1
5.38104761087713,105.7493668550663,1
4.096912241571904,105.43375355857395,1
2.8178836150770894,105.11300326511353,1
2.7365790751968966,105.07576636242288,1
2.6581044450620306,105.03995055004866,1
2.5811395812303495,105.00400902686795,1
2.4989159506154928,104.96640251192423,1
2.420327169402627,104.92879827959106,1
2.3418549798471133,104.89618034478504,1
2.2999323049593987,104.89159089738331,1
2.2546697924943215,104.89066213553909,1
2.2140144788906273,104.88855131829214,1
2.1737541722443448,104.88743688296724,1
2.132020740209615,104.88845730365864,1
2.091448748987293,104.88399318610266,1
1.987396844348083,104.82709993502347,1
1.8876413500462232,104.7702676160143,1
1.7864264819985218,104.70976992873419,1
1.685197371721302,104.65221316159295,1
1.5832014215606827,104.59356432690323,1
1.4831514062994675,104.53433383407886,1
1.4484876712378718,104.48121020477542,1
1.4155665096252008,104.42994720807964,1
1.382506186264144,104.37976614263577,1
1.3477203857424462,104.32502372320648,1
1.3152727825808581,104.27439718333459,1
1.276976262473267,104.22134750569518,1
1.2777477632473386,104.19377515852858,1
1.271974531585631,104.16782463988515,1
1.2695402851470754,104.14102526761201,1
1.2664434275766958,104.11420713980742,1
1.2605294960604547,104.09123063732116,1
1.256410965087745,104.06223715993042,1
1.2406088972194893,104.010861958955,1
1.2165350045136307,103.9604156279013,1
1.201220044077901,103.90828504399663,1
1.1818535670693249,103.8569687187017,1
1.162839202749259,103.80504832808734,1
1.1420853355183311,103.75552136767789,1
1.1633410248822227,103.7225425322736,1
1.1832131356090725,103.68501400042469,1
1.2027756280212072,103.65134962295903,1
1.2246808890339347,103.61790178219873,1
1.2428431029429272,103.58098463912894,1
1.2657401982024858,103.54617279532785,1
1.2744575521122963,103.54705297550045,1
1.2870299859346783,103.54878977124456,1
1.2981918816612914,103.54967865425226,1
1.3144262702112202,103.55054592696774,1
1.3248076107755704,103.55437173622894,1
1.3342172461690156,103.55430572981354,1
10.501876065676697,107.02639194786941,2
2.8176626558570965,105.11196929158955,2
2.3417337875717337,104.89561040786509,2
2.089591656003522,104.88446682765183,2
1.4828732181816031,104.5345586680784,2
1.2781390325668618,104.2218101520022,2
1.2592473174222065,104.06215756385201,2
1.143740561793755,103.75617332303673,2
1.2650881512367862,103.54798149452678,2
1.3359277403707197,103.55508574692978,2
10.502522162564397,107.02751696221928,2
9.222491421022905,106.70642505878675,2
7.94165052396238,106.38774811815577,2
6.6582940964978246,106.07052573017475,2
5.377265305789263,105.74967688503997,2
4.096834210968147,105.43103454119061,2
2.818023618238897,105.11164378124218,2
2.7390059938393065,105.07443045212001,2
2.6597826716785202,105.03976819967761,2
2.581886891483188,105.00342021766062,2
2.49725096331607,104.96664438378502,2
2.4230910942105366,104.92763072503811,2
2.342625627876104,104.89686447095659,2
2.3006730215990365,104.89180036519949,2
2.2558815954650298,104.89085629999843,2
2.215164667284996,104.88824474975046,2
2.1734200710488762,104.88844100718057,2
2.1315663861013747,104.88567195990598,2
2.088804017404409,104.88317883404129,2
1.9883586163899751,104.82381202170976,2
1.8888029004514424,104.76861950929029,2
1.7860990367732736,104.70931258512718,2
1.6842789607360882,104.65068542048094,2
1.5851419526207202,104.5922333608683,2
1.4817273618570728,104.53361543663812,2
1.4484580319863272,104.48227128437475,2
1.414794293342995,104.43091901628273,2
1.3815085327903571,104.37955639935895,2
1.3489636230409299,104.32615025242832,2
1.3156908912857703,104.27412506234516,2
1.2803223326417243,104.22174408185269,2
1.2760249723950496,104.19569948371895,2
1.272733458945195,104.16785784279637,2
1.268973871644174,104.1431986153713,2
1.2659629570685058,104.11555588457084,2
1.2607241290642077,104.08827419793124,2
1.2566446549695733,104.06427532751894,2
1.238644123003188,104.01301275743124,2
1.2168154431739615,103.96100032816739,2
1.2000760888007096,103.9078022733684,2
1.181072442045784,103.85873429216231,2
1.1620386256424855,103.8057435280627,2
1.1411810903477264,103.75462940072886,2
1.1629278149004727,103.72112233230946,2
1.181719323812597,103.6864763201026,2
1.2025194273130233,103.65007024985306,2
1.2235521550128585,103.61680720840265,2
1.245337880454819,103.581658576579,2
1.2612224312813636,103.54581346840479,2
1.2758987827840385,103.54822601029919,2
1.287427401508034,103.55057257601167,2
1.2994962148907647,103.54957914902319,2
1.3123093885129444,103.55120825870439,2
1.3239940123578602,103.55276941600223,2
1.3342202033908293,103.55403112887394,2
10.503935464485277,107.02814747054386,3
2.816513702269712,105.11221459251111,3
2.3417380982752025,104.8951079294689,3
2.09057917793011,104.88435502937236,3
1.4819183593669716,104.53515329981525,3
1.278374198322177,104.22182437740551,3
1.2586089155246023,104.06237527678478,3
1.1431683838292572,103.7539564433944,3
1.2636014269578466,103.5439634389983,3
1.337394477747903,103.55253299133557,3
10.503255912259158,107.02633572607763,3
9.221310984601185,106.70931331263161,3
7.94058178851938,106.38651929714739,3
6.6594907213207915,106.07146901899604,3
5.3798766619802905,105.75132129613047,3
4.096144443775474,105.4329898669215,3
2.8184305400188157,105.11127160271778,3
2.739163902304573,105.07485934200247,3
2.6592331656608064,105.03848295485307,3
2.579914490194799,105.00259791130487,3
2.4999656352069404,104.96740736907242,3
2.42115993701745,104.93125260458439,3
2.341612410825305,104.89359117907023,3
2.298699550778751,104.89048692818668,3
2.256258712744208,104.8907177238145,3
2.2155270921939594,104.8894503233603,3
2.1749988253387027,104.88911501234985,3
2.131689170829713,104.88621588620252,3
2.09070784679876,104.88343494981619,3
1.9880922554863865,104.82616083912448,3
1.8874103888510316,104.7680307046342,3
1.787242209057249,104.70967944722548,3
1.684528464182034,104.65013898531281,3
1.5835656346346876,104.59276484139755,3
1.4829321511910778,104.53331152191376,3
1.448646710020662,104.48154077613034,3
1.4169364353731542,104.43075105232768,3
1.3819783888913872,104.37890036700092,3
1.3490211351508967,104.3263878269594,3
1.3121964057035178,104.27278993016321,3
1.2802452907554458,104.22119673083714,3
1.2740455866322908,104.19473121949888,3
1.2724860507267999,104.16927956662167,3
1.2701300923968954,104.14261676777168,3
1.2668218897227395,104.1145994946389,3
1.2611428690594544,104.08749511568266,3
1.2584594215040594,104.06102924378139,3
1.2386215447351197,104.01411510084293,3
1.2190266248350266,103.96089721068418,3
1.1989032569571163,103.90831697857011,3
1.1812332550829276,103.85794722524827,3
1.1617470364547744,103.80472794143647,3
1.1433287816687234,103.75563313773115,3
1.1654183745793751,103.71862928391842,3
1.1822086632629636,103.68421088617708,3
1.2030117636217388,103.65220599902092,3
1.2245106268367176,103.61707632932313,3
1.244482450026588,103.57924948870763,3
1.2640140821528045,103.5436951939032,3
1.2748562941044963,103.54708389892045,3
1.2877351947276217,103.54803235108544,3
1.3004516808438138,103.55022722165425,3
1.311643724660633,103.55289306260252,3
1.3234952554466743,103.55388098045906,3
1.3359691191108891,103.55441397426333,3
10.50251010241514,107.02583482910994,4
2.8165877831231194,105.11144221941187,4
2.342271669016406,104.89538328241879,4
2.089293059115992,104.88237313754345,4
1.4833399521479507,104.53650102441524,4
1.2802300178741413,104.21995093131044,4
1.2605023288418968,104.0613668335686,4
1.1423793330617706,103.75391138336474,4
1.2625957143394322,103.54731123128983,4
1.3373858523663862,103.5551140448338,4
10.504632424808653,107.0255863220681,4
9.221848982436335,106.71014339744123,4
7.94112356826005,106.38709055544814,4
6.657908114118809,106.07079073107926,4
5.37870592223225,105.75051082783952,4
4.098070209328906,105.43030248066911,4
2.8166624515024066,105.11091374340141,4
2.7376152519311585,105.07378747977609,4
2.6588379014440218,105.04049519185291,4
2.5804209596215935,105.0048120993719,4
2.49968957597016,104.96713889788948,4
2.420530448164436,104.92954279000105,4
2.3415399241100343,104.89482620968656,4
2.3002605328459107,104.89138142214779,4
2.257380196092855,104.89170430817235,4
2.214910202659081,104.88876649766678,4
2.171301914719134,104.88757514263143,4
2.1343236150999236,104.88511426747925,4
2.0900399964091205,104.8843511944862,4
1.98763700190618,104.82479814654756,4
1.8867244599115498,104.76724695042843,4
1.7848242439767816,104.70969458665732,4
1.685028135580749,104.64995912080104,4
1.5831558113294553,104.59286686568633,4
1.4835683356824965,104.5356907097143,4
1.4481664591434427,104.48182847414581,4
1.4161833250831306,104.43259371715745,4
1.3826749535460479,104.37836492071997,4
1.346623370233654,104.32388336441795,4
1.3149980798399963,104.27333772486901,4
1.2786898117659424,104.22183437541143,4
1.2760531357692526,104.19480187651078,4
1.2740404387879798,104.16859690802504,4
1.2691036731352514,104.14248649753524,4
1.2647286834830735,104.1172337653176,4
1.261566413663791,104.08807370854379,4
1.2566922079961347,104.06206200884878,4
1.2376355240634187,104.01148084450259,4
1.2185100958559798,103.95907441239288,4
1.2019934700501635,103.9090072188197,4
1.180429359738059,103.86078182979637,4
1.162081182503518,103.80542520847118,4
1.1428447991957549,103.75483231164885,4
1.1631698887978281,103.7202027051067,4
1.1817679323839254,103.68719296849589,4
1.2028273716066018,103.64821134832395,4
1.2229918824717723,103.61748464663268,4
1.242498035390435,103.57980338132228,4
1.262744376373101,103.5453709471291,4
1.2748880214904423,103.54967515097972,4
1.2893962371758367,103.55022591998413,4
1.3003785315928893,103.54845715594593,4
1.31108007991814,103.5511948094775,4
1.3230887165507699,103.5543942701181,4
1.337390426594812,103.55444721748526,4
10.504669149296527,107.02889587158701,5
2.8173713722879605,105.11016402597646,5
2.3414352458245804,104.89523666369077,5
2.088522877095634,104.883332522427,5
1.4838210837982404,104.53563916241608,5
1.2793064725599528,104.22104657881897,5
1.2594703591010188,104.06293460120712,5
1.1410395187858666,103.7553295854735,5
1.2636139092078016,103.54371058560832,5
1.3344860972172912,103.55454814428529,5
10.502564960668254,107.02699093805883,5
9.221470050798224,106.70631963071236,5
7.941040042032522,106.3869839237402,5
6.660063013855762,106.06853140233196,5
5.379560064438084,105.75015080211061,5
4.0999722723512795,105.43135371793177,5
2.8155083696673873,105.11210100473917,5
2.735932006126983,105.07605569622693,5
2.6597193521469973,105.03987825709777,5
2.5783324585777874,105.00406544139176,5
2.500950240423866,104.96715448850887,5
2.4204121162724537,104.93132731506513,5
2.3434786739754947,104.89675364359682,5
2.2984210944116006,104.89159083656796,5
2.254635533147655,104.89195053734795,5
2.216674407055483,104.89146971211868,5
2.1744859978476128,104.88631306652732,5
2.1323762850398618,104.88427522663984,5
2.088838531920213,104.8847000429879,5
1.9879612188129054,104.82569141079586,5
1.8885459802679039,104.76771148102014,5
1.7871043121146237,104.70823243851319,5
1.6855525346290623,104.65333373680207,5
1.5823163856422855,104.59377137633777,5
1.4833146109082662,104.53240906348229,5
1.4513143296775075,104.48303553125027,5
1.4146799256222817,104.43200527931972,5
1.3831243151600685,104.37808110884629,5
1.3493853070227924,104.32517298031173,5
1.3155280181187095,104.27199170232414,5
1.2782122795888753,104.22256211301031,5
1.276449057133885,104.19626348493995,5
1.2713266635838476,104.16920380372906,5
1.2668392975587808,104.14368525315302,5
1.2645290562357194,104.11451964224327,5
1.2593770243961093,104.08988207982617,5
1.2589539888764356,104.0616540682444,5
1.2391114111031334,104.01055447644626,5
1.220393082870792,103.9601132596016,5
1.2024763754667176,103.90834726796436,5
1.1802485634982678,103.8577366068485,5
1.1628282660613722,103.80422244422397,5
1.142462891815638,103.7530344015441,5
1.1627636106109274,103.71837609021064,5
1.1826000161004815,103.68440114026129,5
1.2017937381802242,103.6495013008893,5
1.223556650282707,103.6174403860177,5
1.2422051897880038,103.58166442428569,5
1.2644678774085925,103.54654046632064,5
1.2732267864195226,103.54841834962411,5
1.2874179383886435,103.54802571884498,5
1.2982110356358332,103.54841046759296,5
1.312041175738773,103.55240692982677,5
1.3227136219031308,103.55459797848553,5
1.3364433322722409,103.55472809354731,5
10.504071193338076,107.02690007923547,6
2.8171223679570283,105.11120122159068,6
2.3440133579704274,104.89346555957317,6
2.0893346794231045,104.88286046134988,6
1.4826031720007662,104.53398275604923,6
1.281673300241786,104.22138738151611,6
1.2595534451385175,104.06236055864599,6
1.1417312411805431,103.75448807228187,6
1.2619104843052202,103.54532683098873,6
1.3370061584096975,103.55427270453237,6
10.501494387932446,107.02797214660723,6
9.222119496892624,106.7089326325248,6
7.9418021529595,106.38821286317027,6
6.659589642669575,106.06922980475356,6
5.379429005017955,105.75018789503405,6
4.098741992033869,105.42984249258333,6
2.816079465802067,105.11112248534377,6
2.7382603816835145,105.07492531462623,6
2.657816811588207,105.0397428393689,6
2.5786686393175033,105.00427154675589,6
2.4994545371812653,104.96491642031124,6
2.421411575139009,104.92798842239188,6
2.3400429038552413,104.89468840286145,6
2.2981604688869646,104.89237502563336,6
